n:500 mse_avg:1.00 mse_y:1.09 mse_u:0.80 mse_v:0.85 psnr_avg:48.12 psnr_y:47.74 psnr_u:49.12 psnr_v:48.86 
n:501 mse_avg:1.27 mse_y:1.34 mse_u:1.09 mse_v:1.18 psnr_avg:47.09 psnr_y:46.86 psnr_u:47.76 psnr_v:47.43 
n:502 mse_avg:1.40 mse_y:1.55 mse_u:1.16 mse_v:1.04 psnr_avg:46.66 psnr_y:46.22 psnr_u:47.49 psnr_v:47.95 
n:503 mse_avg:1.61 mse_y:1.78 mse_u:1.44 mse_v:1.11 psnr_avg:46.06 psnr_y:45.63 psnr_u:46.56 psnr_v:47.69 
n:504 mse_avg:1.33 mse_y:1.56 mse_u:0.92 mse_v:0.81 psnr_avg:46.89 psnr_y:46.19 psnr_u:48.48 psnr_v:49.07 
n:505 mse_avg:1.87 mse_y:2.17 mse_u:1.36 mse_v:1.16 psnr_avg:45.41 psnr_y:44.76 psnr_u:46.79 psnr_v:47.47 
n:506 mse_avg:1.49 mse_y:1.74 mse_u:1.12 mse_v:0.90 psnr_avg:46.39 psnr_y:45.74 psnr_u:47.64 psnr_v:48.57 
n:507 mse_avg:1.93 mse_y:2.18 mse_u:1.58 mse_v:1.24 psnr_avg:45.29 psnr_y:44.74 psnr_u:46.14 psnr_v:47.21 
n:508 mse_avg:1.34 mse_y:1.52 mse_u:1.09 mse_v:0.88 psnr_avg:46.85 psnr_y:46.31 psnr_u:47.77 psnr_v:48.69 
n:509 mse_avg:1.84 mse_y:2.03 mse_u:1.54 mse_v:1.39 psnr_avg:45.48 psnr_y:45.05 psnr_u:46.26 psnr_v:46.71 
n:510 mse_avg:1.64 mse_y:1.90 mse_u:1.13 mse_v:1.14 psnr_avg:45.98 psnr_y:45.35 psnr_u:47.62 psnr_v:47.58 
n:511 mse_avg:1.77 mse_y:1.95 mse_u:1.51 mse_v:1.31 psnr_avg:45.65 psnr_y:45.24 psnr_u:46.33 psnr_v:46.96 
n:512 mse_avg:1.45 mse_y:1.73 mse_u:0.96 mse_v:0.83 psnr_avg:46.51 psnr_y:45.75 psnr_u:48.29 psnr_v:48.95 
n:513 mse_avg:2.02 mse_y:2.33 mse_u:1.40 mse_v:1.40 psnr_avg:45.09 psnr_y:44.47 psnr_u:46.67 psnr_v:46.68 
n:514 mse_avg:1.51 mse_y:1.78 mse_u:1.03 mse_v:0.96 psnr_avg:46.33 psnr_y:45.64 psnr_u:48.01 psnr_v:48.32 
n:515 mse_avg:1.92 mse_y:2.22 mse_u:1.42 mse_v:1.26 psnr_avg:45.29 psnr_y:44.68 psnr_u:46.62 psnr_v:47.13 
n:516 mse_avg:1.07 mse_y:1.25 mse_u:0.73 mse_v:0.70 psnr_avg:47.83 psnr_y:47.16 psnr_u:49.50 psnr_v:49.68 
n:517 mse_avg:1.75 mse_y:2.03 mse_u:1.27 mse_v:1.14 psnr_avg:45.70 psnr_y:45.07 psnr_u:47.11 psnr_v:47.57 
n:518 mse_avg:1.43 mse_y:1.65 mse_u:1.00 mse_v:0.98 psnr_avg:46.58 psnr_y:45.97 psnr_u:48.12 psnr_v:48.20 
n:519 mse_avg:2.03 mse_y:2.35 mse_u:1.46 mse_v:1.32 psnr_avg:45.06 psnr_y:44.42 psnr_u:46.49 psnr_v:46.93 
n:520 mse_avg:1.46 mse_y:1.76 mse_u:0.94 mse_v:0.81 psnr_avg:46.48 psnr_y:45.68 psnr_u:48.39 psnr_v:49.07 
n:521 mse_avg:1.97 mse_y:2.34 mse_u:1.24 mse_v:1.22 psnr_avg:45.18 psnr_y:44.43 psnr_u:47.18 psnr_v:47.27 
n:522 mse_avg:1.68 mse_y:2.01 mse_u:1.04 mse_v:1.00 psnr_avg:45.88 psnr_y:45.10 psnr_u:47.94 psnr_v:48.15 
n:523 mse_avg:2.05 mse_y:2.35 mse_u:1.56 mse_v:1.30 psnr_avg:45.02 psnr_y:44.41 psnr_u:46.20 psnr_v:46.99 
n:524 mse_avg:1.43 mse_y:1.65 mse_u:1.05 mse_v:0.94 psnr_avg:46.56 psnr_y:45.94 psnr_u:47.91 psnr_v:48.40 
n:525 mse_avg:1.93 mse_y:2.22 mse_u:1.36 mse_v:1.34 psnr_avg:45.28 psnr_y:44.67 psnr_u:46.81 psnr_v:46.85 
n:526 mse_avg:1.63 mse_y:1.93 mse_u:1.05 mse_v:0.98 psnr_avg:46.02 psnr_y:45.27 psnr_u:47.90 psnr_v:48.23 
n:527 mse_avg:1.75 mse_y:2.01 mse_u:1.33 mse_v:1.12 psnr_avg:45.70 psnr_y:45.09 psnr_u:46.89 psnr_v:47.65 
n:528 mse_avg:1.42 mse_y:1.70 mse_u:0.87 mse_v:0.85 psnr_avg:46.62 psnr_y:45.83 psnr_u:48.75 psnr_v:48.83 
n:529 mse_avg:1.91 mse_y:2.25 mse_u:1.26 mse_v:1.22 psnr_avg:45.31 psnr_y:44.61 psnr_u:47.12 psnr_v:47.27 
n:530 mse_avg:1.35 mse_y:1.60 mse_u:0.83 mse_v:0.84 psnr_avg:46.84 psnr_y:46.08 psnr_u:48.97 psnr_v:48.90 
n:531 mse_avg:1.72 mse_y:2.01 mse_u:1.07 mse_v:1.24 psnr_avg:45.77 psnr_y:45.11 psnr_u:47.83 psnr_v:47.21 
n:532 mse_avg:0.88 mse_y:0.98 mse_u:0.75 mse_v:0.57 psnr_avg:48.71 psnr_y:48.21 psnr_u:49.36 psnr_v:50.56 
n:533 mse_avg:0.98 mse_y:1.04 mse_u:0.77 mse_v:0.95 psnr_avg:48.23 psnr_y:47.98 psnr_u:49.27 psnr_v:48.35 
n:534 mse_avg:1.28 mse_y:1.50 mse_u:0.90 mse_v:0.79 psnr_avg:47.06 psnr_y:46.38 psnr_u:48.59 psnr_v:49.14 
n:535 mse_avg:1.84 mse_y:2.12 mse_u:1.22 mse_v:1.35 psnr_avg:45.48 psnr_y:44.87 psnr_u:47.28 psnr_v:46.84 
n:536 mse_avg:1.37 mse_y:1.59 mse_u:0.94 mse_v:0.89 psnr_avg:46.78 psnr_y:46.12 psnr_u:48.38 psnr_v:48.64 
n:537 mse_avg:1.47 mse_y:1.65 mse_u:1.13 mse_v:1.10 psnr_avg:46.45 psnr_y:45.95 psnr_u:47.58 psnr_v:47.73 
n:538 mse_avg:1.45 mse_y:1.66 mse_u:1.08 mse_v:0.98 psnr_avg:46.51 psnr_y:45.92 psnr_u:47.81 psnr_v:48.21 
n:539 mse_avg:1.57 mse_y:1.70 mse_u:1.32 mse_v:1.33 psnr_avg:46.17 psnr_y:45.84 psnr_u:46.93 psnr_v:46.91 
n:540 mse_avg:1.30 mse_y:1.45 mse_u:1.01 mse_v:0.97 psnr_avg:46.99 psnr_y:46.51 psnr_u:48.08 psnr_v:48.25 
n:541 mse_avg:1.64 mse_y:1.80 mse_u:1.21 mse_v:1.45 psnr_avg:45.97 psnr_y:45.57 psnr_u:47.32 psnr_v:46.52 
n:542 mse_avg:1.50 mse_y:1.72 mse_u:1.14 mse_v:1.00 psnr_avg:46.37 psnr_y:45.78 psnr_u:47.56 psnr_v:48.14 
n:543 mse_avg:1.82 mse_y:2.01 mse_u:1.52 mse_v:1.35 psnr_avg:45.53 psnr_y:45.09 psnr_u:46.32 psnr_v:46.82 
n:544 mse_avg:1.35 mse_y:1.53 mse_u:1.03 mse_v:0.95 psnr_avg:46.82 psnr_y:46.27 psnr_u:48.02 psnr_v:48.37 
n:545 mse_avg:1.62 mse_y:1.68 mse_u:1.60 mse_v:1.37 psnr_avg:46.05 psnr_y:45.88 psnr_u:46.09 psnr_v:46.75 
n:546 mse_avg:1.42 mse_y:1.55 mse_u:1.27 mse_v:1.05 psnr_avg:46.60 psnr_y:46.22 psnr_u:47.08 psnr_v:47.91 
n:547 mse_avg:1.43 mse_y:1.53 mse_u:1.13 mse_v:1.35 psnr_avg:46.56 psnr_y:46.28 psnr_u:47.60 psnr_v:46.81 
n:548 mse_avg:1.04 mse_y:1.12 mse_u:0.97 mse_v:0.77 psnr_avg:47.98 psnr_y:47.65 psnr_u:48.25 psnr_v:49.29 
n:549 mse_avg:1.68 mse_y:1.84 mse_u:1.56 mse_v:1.18 psnr_avg:45.87 psnr_y:45.49 psnr_u:46.20 psnr_v:47.41 
n:550 mse_avg:1.43 mse_y:1.59 mse_u:1.18 mse_v:1.00 psnr_avg:46.59 psnr_y:46.10 psnr_u:47.41 psnr_v:48.12 
n:551 mse_avg:1.89 mse_y:2.06 mse_u:1.65 mse_v:1.47 psnr_avg:45.36 psnr_y:44.99 psnr_u:45.97 psnr_v:46.46 
n:552 mse_avg:1.40 mse_y:1.62 mse_u:1.07 mse_v:0.86 psnr_avg:46.66 psnr_y:46.04 psnr_u:47.83 psnr_v:48.78 
n:553 mse_avg:1.87 mse_y:2.09 mse_u:1.59 mse_v:1.26 psnr_avg:45.41 psnr_y:44.93 psnr_u:46.10 psnr_v:47.13 
n:554 mse_avg:1.51 mse_y:1.74 mse_u:1.10 mse_v:0.99 psnr_avg:46.34 psnr_y:45.72 psnr_u:47.73 psnr_v:48.19 
n:555 mse_avg:1.80 mse_y:2.06 mse_u:1.48 mse_v:1.11 psnr_avg:45.57 psnr_y:45.00 psnr_u:46.44 psnr_v:47.67 
n:556 mse_avg:1.24 mse_y:1.42 mse_u:0.98 mse_v:0.75 psnr_avg:47.20 psnr_y:46.60 psnr_u:48.20 psnr_v:49.35 
n:557 mse_avg:1.68 mse_y:1.88 mse_u:1.45 mse_v:1.12 psnr_avg:45.87 psnr_y:45.38 psnr_u:46.53 psnr_v:47.63 
n:558 mse_avg:1.29 mse_y:1.46 mse_u:1.08 mse_v:0.80 psnr_avg:47.04 psnr_y:46.49 psnr_u:47.80 psnr_v:49.13 
n:559 mse_avg:1.48 mse_y:1.66 mse_u:1.34 mse_v:0.94 psnr_avg:46.42 psnr_y:45.94 psnr_u:46.87 psnr_v:48.42 
n:560 mse_avg:1.00 mse_y:1.14 mse_u:0.88 mse_v:0.58 psnr_avg:48.11 psnr_y:47.56 psnr_u:48.68 psnr_v:50.47 
n:561 mse_avg:1.34 mse_y:1.46 mse_u:1.39 mse_v:0.81 psnr_avg:46.86 psnr_y:46.49 psnr_u:46.71 psnr_v:49.03 
n:562 mse_avg:1.04 mse_y:1.15 mse_u:0.99 mse_v:0.69 psnr_avg:47.95 psnr_y:47.54 psnr_u:48.18 psnr_v:49.75 
n:563 mse_avg:0.99 mse_y:1.05 mse_u:1.04 mse_v:0.69 psnr_avg:48.17 psnr_y:47.90 psnr_u:47.98 psnr_v:49.74 
n:564 mse_avg:0.87 mse_y:0.95 mse_u:0.93 mse_v:0.49 psnr_avg:48.74 psnr_y:48.35 psnr_u:48.46 psnr_v:51.24 
n:565 mse_avg:1.08 mse_y:1.20 mse_u:0.97 mse_v:0.75 psnr_avg:47.78 psnr_y:47.35 psnr_u:48.24 psnr_v:49.41 
n:566 mse_avg:1.25 mse_y:1.42 mse_u:1.00 mse_v:0.77 psnr_avg:47.18 psnr_y:46.60 psnr_u:48.11 psnr_v:49.24 
n:567 mse_avg:1.51 mse_y:1.75 mse_u:1.08 mse_v:0.94 psnr_avg:46.35 psnr_y:45.69 psnr_u:47.81 psnr_v:48.39 
n:568 mse_avg:1.38 mse_y:1.65 mse_u:0.93 mse_v:0.77 psnr_avg:46.73 psnr_y:45.96 psnr_u:48.43 psnr_v:49.28 
n:569 mse_avg:1.61 mse_y:1.85 mse_u:1.19 mse_v:1.04 psnr_avg:46.07 psnr_y:45.45 psnr_u:47.39 psnr_v:47.98 
n:570 mse_avg:1.39 mse_y:1.64 mse_u:0.97 mse_v:0.79 psnr_avg:46.70 psnr_y:45.97 psnr_u:48.25 psnr_v:49.17 
n:571 mse_avg:1.61 mse_y:1.86 mse_u:1.17 mse_v:1.07 psnr_avg:46.05 psnr_y:45.43 psnr_u:47.44 psnr_v:47.83 
n:572 mse_avg:1.31 mse_y:1.59 mse_u:0.87 mse_v:0.62 psnr_avg:46.96 psnr_y:46.11 psnr_u:48.75 psnr_v:50.20 
n:573 mse_avg:1.64 mse_y:1.91 mse_u:1.25 mse_v:0.97 psnr_avg:45.97 psnr_y:45.32 psnr_u:47.18 psnr_v:48.28 
n:574 mse_avg:1.51 mse_y:1.80 mse_u:1.03 mse_v:0.81 psnr_avg:46.36 psnr_y:45.58 psnr_u:47.99 psnr_v:49.07 
n:575 mse_avg:1.57 mse_y:1.82 mse_u:1.15 mse_v:0.98 psnr_avg:46.18 psnr_y:45.53 psnr_u:47.51 psnr_v:48.23 
n:576 mse_avg:1.29 mse_y:1.54 mse_u:0.88 mse_v:0.68 psnr_avg:47.03 psnr_y:46.24 psnr_u:48.68 psnr_v:49.80 
n:577 mse_avg:1.46 mse_y:1.66 mse_u:1.23 mse_v:0.88 psnr_avg:46.49 psnr_y:45.92 psnr_u:47.22 psnr_v:48.67 
n:578 mse_avg:1.32 mse_y:1.57 mse_u:0.93 mse_v:0.72 psnr_avg:46.93 psnr_y:46.18 psnr_u:48.46 psnr_v:49.57 
n:579 mse_avg:1.33 mse_y:1.52 mse_u:0.97 mse_v:0.89 psnr_avg:46.91 psnr_y:46.30 psnr_u:48.26 psnr_v:48.65 
n:580 mse_avg:1.00 mse_y:1.15 mse_u:0.73 mse_v:0.64 psnr_avg:48.15 psnr_y:47.51 psnr_u:49.49 psnr_v:50.10 
n:581 mse_avg:1.21 mse_y:1.37 mse_u:0.97 mse_v:0.81 psnr_avg:47.31 psnr_y:46.77 psnr_u:48.25 psnr_v:49.06 
n:582 mse_avg:1.17 mse_y:1.37 mse_u:0.89 mse_v:0.66 psnr_avg:47.45 psnr_y:46.77 psnr_u:48.65 psnr_v:49.93 
n:583 mse_avg:1.48 mse_y:1.77 mse_u:1.05 mse_v:0.79 psnr_avg:46.42 psnr_y:45.66 psnr_u:47.94 psnr_v:49.18 
n:584 mse_avg:1.18 mse_y:1.42 mse_u:0.79 mse_v:0.59 psnr_avg:47.43 psnr_y:46.61 psnr_u:49.18 psnr_v:50.43 
n:585 mse_avg:1.45 mse_y:1.71 mse_u:1.02 mse_v:0.82 psnr_avg:46.53 psnr_y:45.81 psnr_u:48.05 psnr_v:48.98 
n:586 mse_avg:1.43 mse_y:1.72 mse_u:0.98 mse_v:0.69 psnr_avg:46.59 psnr_y:45.77 psnr_u:48.21 psnr_v:49.73 
n:587 mse_avg:1.61 mse_y:1.92 mse_u:1.08 mse_v:0.88 psnr_avg:46.07 psnr_y:45.30 psnr_u:47.81 psnr_v:48.69 
n:588 mse_avg:1.35 mse_y:1.68 mse_u:0.74 mse_v:0.65 psnr_avg:46.81 psnr_y:45.87 psnr_u:49.45 psnr_v:49.98 
n:589 mse_avg:1.53 mse_y:1.86 mse_u:0.99 mse_v:0.74 psnr_avg:46.29 psnr_y:45.44 psnr_u:48.16 psnr_v:49.45 
n:590 mse_avg:1.40 mse_y:1.68 mse_u:0.98 mse_v:0.68 psnr_avg:46.67 psnr_y:45.87 psnr_u:48.22 psnr_v:49.82 
n:591 mse_avg:1.68 mse_y:1.98 mse_u:1.22 mse_v:0.91 psnr_avg:45.88 psnr_y:45.16 psnr_u:47.25 psnr_v:48.54 
n:592 mse_avg:1.23 mse_y:1.48 mse_u:0.84 mse_v:0.61 psnr_avg:47.23 psnr_y:46.42 psnr_u:48.87 psnr_v:50.24 
n:593 mse_avg:1.59 mse_y:1.85 mse_u:1.19 mse_v:0.94 psnr_avg:46.12 psnr_y:45.46 psnr_u:47.38 psnr_v:48.42 
n:594 mse_avg:1.28 mse_y:1.53 mse_u:0.91 mse_v:0.65 psnr_avg:47.05 psnr_y:46.28 psnr_u:48.56 psnr_v:49.97 
n:595 mse_avg:1.38 mse_y:1.59 mse_u:1.02 mse_v:0.86 psnr_avg:46.75 psnr_y:46.11 psnr_u:48.06 psnr_v:48.79 
n:596 mse_avg:0.69 mse_y:0.81 mse_u:0.52 mse_v:0.42 psnr_avg:49.72 psnr_y:49.07 psnr_u:50.98 psnr_v:51.87 
n:597 mse_avg:0.97 mse_y:1.06 mse_u:0.88 mse_v:0.73 psnr_avg:48.25 psnr_y:47.88 psnr_u:48.70 psnr_v:49.52 
n:598 mse_avg:1.03 mse_y:1.19 mse_u:0.76 mse_v:0.64 psnr_avg:48.02 psnr_y:47.38 psnr_u:49.32 psnr_v:50.04 
n:599 mse_avg:1.41 mse_y:1.64 mse_u:1.04 mse_v:0.82 psnr_avg:46.65 psnr_y:45.97 psnr_u:47.98 psnr_v:48.98 
n:600 mse_avg:1.07 mse_y:1.28 mse_u:0.77 mse_v:0.54 psnr_avg:47.84 psnr_y:47.06 psnr_u:49.28 psnr_v:50.84 
n:601 mse_avg:1.47 mse_y:1.74 mse_u:0.98 mse_v:0.93 psnr_avg:46.44 psnr_y:45.74 psnr_u:48.22 psnr_v:48.46 
n:602 mse_avg:1.22 mse_y:1.46 mse_u:0.84 mse_v:0.62 psnr_avg:47.27 psnr_y:46.47 psnr_u:48.88 psnr_v:50.24 
n:603 mse_avg:1.31 mse_y:1.51 mse_u:1.04 mse_v:0.79 psnr_avg:46.96 psnr_y:46.35 psnr_u:47.98 psnr_v:49.15 
n:604 mse_avg:1.04 mse_y:1.21 mse_u:0.66 mse_v:0.71 psnr_avg:47.97 psnr_y:47.29 psnr_u:49.93 psnr_v:49.60 
n:605 mse_avg:1.33 mse_y:1.55 mse_u:0.91 mse_v:0.87 psnr_avg:46.90 psnr_y:46.24 psnr_u:48.54 psnr_v:48.74 
n:606 mse_avg:1.20 mse_y:1.42 mse_u:0.84 mse_v:0.69 psnr_avg:47.34 psnr_y:46.61 psnr_u:48.89 psnr_v:49.76 
n:607 mse_avg:1.35 mse_y:1.55 mse_u:1.04 mse_v:0.86 psnr_avg:46.82 psnr_y:46.22 psnr_u:47.95 psnr_v:48.80 
n:608 mse_avg:1.04 mse_y:1.25 mse_u:0.70 mse_v:0.54 psnr_avg:47.97 psnr_y:47.18 psnr_u:49.65 psnr_v:50.81 
n:609 mse_avg:1.41 mse_y:1.68 mse_u:0.99 mse_v:0.74 psnr_avg:46.64 psnr_y:45.87 psnr_u:48.16 psnr_v:49.44 
n:610 mse_avg:1.18 mse_y:1.41 mse_u:0.79 mse_v:0.66 psnr_avg:47.40 psnr_y:46.64 psnr_u:49.14 psnr_v:49.96 
n:611 mse_avg:1.44 mse_y:1.75 mse_u:0.92 mse_v:0.73 psnr_avg:46.55 psnr_y:45.71 psnr_u:48.49 psnr_v:49.48 
n:612 mse_avg:0.75 mse_y:0.89 mse_u:0.50 mse_v:0.46 psnr_avg:49.36 psnr_y:48.63 psnr_u:51.11 psnr_v:51.52 
n:613 mse_avg:0.85 mse_y:0.96 mse_u:0.68 mse_v:0.58 psnr_avg:48.85 psnr_y:48.33 psnr_u:49.79 psnr_v:50.52 
n:614 mse_avg:1.06 mse_y:1.26 mse_u:0.73 mse_v:0.61 psnr_avg:47.87 psnr_y:47.13 psnr_u:49.50 psnr_v:50.29 
n:615 mse_avg:1.18 mse_y:1.36 mse_u:0.83 mse_v:0.78 psnr_avg:47.42 psnr_y:46.78 psnr_u:48.92 psnr_v:49.24 
n:616 mse_avg:1.12 mse_y:1.34 mse_u:0.74 mse_v:0.61 psnr_avg:47.63 psnr_y:46.84 psnr_u:49.44 psnr_v:50.24 
n:617 mse_avg:1.21 mse_y:1.40 mse_u:0.92 mse_v:0.72 psnr_avg:47.32 psnr_y:46.67 psnr_u:48.49 psnr_v:49.55 
n:618 mse_avg:1.13 mse_y:1.37 mse_u:0.68 mse_v:0.62 psnr_avg:47.61 psnr_y:46.77 psnr_u:49.82 psnr_v:50.19 
n:619 mse_avg:1.22 mse_y:1.44 mse_u:0.82 mse_v:0.74 psnr_avg:47.26 psnr_y:46.54 psnr_u:48.97 psnr_v:49.44 
n:620 mse_avg:1.06 mse_y:1.24 mse_u:0.79 mse_v:0.62 psnr_avg:47.87 psnr_y:47.19 psnr_u:49.16 psnr_v:50.23 
n:621 mse_avg:1.25 mse_y:1.48 mse_u:0.87 mse_v:0.74 psnr_avg:47.15 psnr_y:46.43 psnr_u:48.72 psnr_v:49.42 
n:622 mse_avg:1.21 mse_y:1.46 mse_u:0.77 mse_v:0.68 psnr_avg:47.29 psnr_y:46.50 psnr_u:49.28 psnr_v:49.78 
n:623 mse_avg:1.41 mse_y:1.68 mse_u:0.92 mse_v:0.82 psnr_avg:46.64 psnr_y:45.88 psnr_u:48.51 psnr_v:49.01 
n:624 mse_avg:1.05 mse_y:1.26 mse_u:0.71 mse_v:0.55 psnr_avg:47.91 psnr_y:47.11 psnr_u:49.64 psnr_v:50.71 
n:625 mse_avg:1.17 mse_y:1.37 mse_u:0.76 mse_v:0.78 psnr_avg:47.44 psnr_y:46.75 psnr_u:49.30 psnr_v:49.22 
n:626 mse_avg:1.14 mse_y:1.35 mse_u:0.77 mse_v:0.65 psnr_avg:47.58 psnr_y:46.83 psnr_u:49.26 psnr_v:50.00 
n:627 mse_avg:1.00 mse_y:1.17 mse_u:0.61 mse_v:0.68 psnr_avg:48.15 psnr_y:47.44 psnr_u:50.31 psnr_v:49.84 
n:628 mse_avg:0.81 mse_y:0.94 mse_u:0.60 mse_v:0.52 psnr_avg:49.03 psnr_y:48.39 psnr_u:50.36 psnr_v:51.01 
n:629 mse_avg:1.24 mse_y:1.51 mse_u:0.76 mse_v:0.65 psnr_avg:47.18 psnr_y:46.33 psnr_u:49.32 psnr_v:49.99 
n:630 mse_avg:1.27 mse_y:1.54 mse_u:0.79 mse_v:0.65 psnr_avg:47.10 psnr_y:46.25 psnr_u:49.15 psnr_v:49.99 
n:631 mse_avg:1.25 mse_y:1.47 mse_u:0.93 mse_v:0.69 psnr_avg:47.16 psnr_y:46.46 psnr_u:48.45 psnr_v:49.72 
n:632 mse_avg:1.11 mse_y:1.37 mse_u:0.65 mse_v:0.53 psnr_avg:47.68 psnr_y:46.77 psnr_u:49.97 psnr_v:50.88 
n:633 mse_avg:1.35 mse_y:1.60 mse_u:0.95 mse_v:0.76 psnr_avg:46.83 psnr_y:46.09 psnr_u:48.37 psnr_v:49.33 
n:634 mse_avg:1.33 mse_y:1.59 mse_u:0.85 mse_v:0.76 psnr_avg:46.89 psnr_y:46.11 psnr_u:48.86 psnr_v:49.29 
n:635 mse_avg:1.32 mse_y:1.55 mse_u:0.90 mse_v:0.81 psnr_avg:46.92 psnr_y:46.22 psnr_u:48.57 psnr_v:49.02 
n:636 mse_avg:1.32 mse_y:1.56 mse_u:0.89 mse_v:0.79 psnr_avg:46.92 psnr_y:46.19 psnr_u:48.64 psnr_v:49.14 
n:637 mse_avg:1.38 mse_y:1.64 mse_u:0.94 mse_v:0.78 psnr_avg:46.72 psnr_y:45.97 psnr_u:48.39 psnr_v:49.18 
n:638 mse_avg:1.45 mse_y:1.78 mse_u:0.88 mse_v:0.67 psnr_avg:46.52 psnr_y:45.62 psnr_u:48.70 psnr_v:49.84 
n:639 mse_avg:1.37 mse_y:1.62 mse_u:0.94 mse_v:0.81 psnr_avg:46.75 psnr_y:46.03 psnr_u:48.41 psnr_v:49.05 
n:640 mse_avg:1.28 mse_y:1.56 mse_u:0.78 mse_v:0.64 psnr_avg:47.06 psnr_y:46.19 psnr_u:49.21 psnr_v:50.07 
n:641 mse_avg:1.42 mse_y:1.67 mse_u:0.94 mse_v:0.87 psnr_avg:46.62 psnr_y:45.90 psnr_u:48.38 psnr_v:48.73 
n:642 mse_avg:1.33 mse_y:1.58 mse_u:0.91 mse_v:0.75 psnr_avg:46.89 psnr_y:46.15 psnr_u:48.52 psnr_v:49.38 
n:643 mse_avg:1.29 mse_y:1.51 mse_u:0.90 mse_v:0.79 psnr_avg:47.03 psnr_y:46.34 psnr_u:48.59 psnr_v:49.17 
n:644 mse_avg:1.05 mse_y:1.26 mse_u:0.71 mse_v:0.54 psnr_avg:47.93 psnr_y:47.13 psnr_u:49.62 psnr_v:50.79 
n:645 mse_avg:0.92 mse_y:1.15 mse_u:0.52 mse_v:0.42 psnr_avg:48.48 psnr_y:47.52 psnr_u:50.94 psnr_v:51.90 
n:646 mse_avg:0.88 mse_y:1.01 mse_u:0.69 mse_v:0.56 psnr_avg:48.68 psnr_y:48.09 psnr_u:49.75 psnr_v:50.65 
n:647 mse_avg:0.80 mse_y:0.97 mse_u:0.55 mse_v:0.41 psnr_avg:49.08 psnr_y:48.28 psnr_u:50.70 psnr_v:52.01 
n:648 mse_avg:0.89 mse_y:1.03 mse_u:0.71 mse_v:0.52 psnr_avg:48.62 psnr_y:47.99 psnr_u:49.65 psnr_v:50.96 
n:649 mse_avg:0.73 mse_y:0.87 mse_u:0.50 mse_v:0.38 psnr_avg:49.52 psnr_y:48.74 psnr_u:51.14 psnr_v:52.30 
n:650 mse_avg:0.90 mse_y:1.04 mse_u:0.66 mse_v:0.55 psnr_avg:48.61 psnr_y:47.96 psnr_u:49.91 psnr_v:50.76 
n:651 mse_avg:0.75 mse_y:0.91 mse_u:0.51 mse_v:0.38 psnr_avg:49.36 psnr_y:48.54 psnr_u:51.04 psnr_v:52.39 
n:652 mse_avg:0.86 mse_y:1.00 mse_u:0.62 mse_v:0.51 psnr_avg:48.80 psnr_y:48.13 psnr_u:50.19 psnr_v:51.03 
n:653 mse_avg:0.83 mse_y:0.96 mse_u:0.59 mse_v:0.50 psnr_avg:48.96 psnr_y:48.29 psnr_u:50.40 psnr_v:51.10 
n:654 mse_avg:0.98 mse_y:1.14 mse_u:0.69 mse_v:0.62 psnr_avg:48.22 psnr_y:47.55 psnr_u:49.72 psnr_v:50.23 
n:655 mse_avg:0.79 mse_y:0.95 mse_u:0.53 mse_v:0.41 psnr_avg:49.16 psnr_y:48.37 psnr_u:50.85 psnr_v:51.98 
n:656 mse_avg:0.96 mse_y:1.13 mse_u:0.69 mse_v:0.54 psnr_avg:48.32 psnr_y:47.61 psnr_u:49.76 psnr_v:50.83 
n:657 mse_avg:0.66 mse_y:0.79 mse_u:0.49 mse_v:0.34 psnr_avg:49.90 psnr_y:49.15 psnr_u:51.26 psnr_v:52.85 
n:658 mse_avg:0.87 mse_y:1.01 mse_u:0.70 mse_v:0.46 psnr_avg:48.75 psnr_y:48.08 psnr_u:49.68 psnr_v:51.52 
n:659 mse_avg:0.72 mse_y:0.85 mse_u:0.51 mse_v:0.39 psnr_avg:49.56 psnr_y:48.82 psnr_u:51.04 psnr_v:52.23 
n:660 mse_avg:0.68 mse_y:0.78 mse_u:0.54 mse_v:0.41 psnr_avg:49.81 psnr_y:49.19 psnr_u:50.78 psnr_v:52.04 
n:661 mse_avg:0.53 mse_y:0.63 mse_u:0.42 mse_v:0.27 psnr_avg:50.85 psnr_y:50.13 psnr_u:51.92 psnr_v:53.85 
n:662 mse_avg:0.92 mse_y:1.04 mse_u:0.72 mse_v:0.64 psnr_avg:48.48 psnr_y:47.95 psnr_u:49.55 psnr_v:50.05 
n:663 mse_avg:0.84 mse_y:0.98 mse_u:0.62 mse_v:0.51 psnr_avg:48.88 psnr_y:48.22 psnr_u:50.19 psnr_v:51.05 
n:664 mse_avg:0.89 mse_y:1.02 mse_u:0.71 mse_v:0.56 psnr_avg:48.62 psnr_y:48.04 psnr_u:49.60 psnr_v:50.64 
n:665 mse_avg:0.92 mse_y:1.10 mse_u:0.64 mse_v:0.48 psnr_avg:48.48 psnr_y:47.70 psnr_u:50.07 psnr_v:51.29 
n:666 mse_avg:1.17 mse_y:1.40 mse_u:0.78 mse_v:0.64 psnr_avg:47.45 psnr_y:46.68 psnr_u:49.22 psnr_v:50.05 
n:667 mse_avg:1.00 mse_y:1.21 mse_u:0.66 mse_v:0.52 psnr_avg:48.13 psnr_y:47.31 psnr_u:49.97 psnr_v:50.97 
